datetime,region,dataset,values,units
1956-07-01T00:00:00.000000,north_delta,delta_diversions_total,1268.5687960827045,CFS
1952-12-01T00:00:00.000000,south_delta,delta_diversions_total,12137.744959841892,CFS
1953-10-01T00:00:00.000000,south_delta,delta_diversions_total,13374.65140620821,CFS
1929-10-01T00:00:00.000000,south_delta,delta_diversions_total,5179.3335024317275,CFS
1945-09-01T00:00:00.000000,north_delta,delta_diversions_total,1165.3817200976198,CFS
1991-12-01T00:00:00.000000,north_delta,delta_diversions_total,712.4315561866035,CFS
1923-08-01T00:00:00.000000,south_delta,delta_diversions_total,11529.49612501826,CFS
1964-09-01T00:00:00.000000,north_delta,delta_diversions_total,1190.5630778597251,CFS
1954-08-01T00:00:00.000000,south_delta,delta_diversions_total,14164.13523064886,CFS
1956-03-01T00:00:00.000000,north_delta,delta_diversions_total,414.54800202041463,CFS
1946-01-01T00:00:00.000000,south_delta,delta_diversions_total,9519.636814501906,CFS
2017-09-01T00:00:00.000000,south_delta,delta_diversions_total,14538.599430243088,CFS
1993-11-01T00:00:00.000000,north_delta,delta_diversions_total,539.4584669485648,CFS
1963-01-01T00:00:00.000000,south_delta,delta_diversions_total,7758.827741029641,CFS
1989-05-01T00:00:00.000000,north_delta,delta_diversions_total,701.2132366113578,CFS
1985-04-01T00:00:00.000000,south_delta,delta_diversions_total,6681.952622390389,CFS
2019-11-01T00:00:00.000000,north_delta,delta_diversions_total,540.9478890794346,CFS
1991-05-01T00:00:00.000000,north_delta,delta_diversions_total,675.6127834315313,CFS
1950-01-01T00:00:00.000000,north_delta,delta_diversions_total,592.8355661444076,CFS
2016-08-01T00:00:00.000000,south_delta,delta_diversions_total,14055.611298916281,CFS
1978-05-01T00:00:00.000000,south_delta,delta_diversions_total,11770.819158375481,CFS
1984-11-01T00:00:00.000000,north_delta,delta_diversions_total,455.3209438578547,CFS
2016-02-01T00:00:00.000000,south_delta,delta_diversions_total,7910.29370971113,CFS
1933-04-01T00:00:00.000000,north_delta,delta_diversions_total,405.2541439701028,CFS
1936-02-01T00:00:00.000000,north_delta,delta_diversions_total,603.0362313804166,CFS
2002-12-01T00:00:00.000000,north_delta,delta_diversions_total,666.2259526891902,CFS
1992-03-01T00:00:00.000000,north_delta,delta_diversions_total,377.26284279081324,CFS
1936-05-01T00:00:00.000000,south_delta,delta_diversions_total,9949.531798095602,CFS
1979-01-01T00:00:00.000000,south_delta,delta_diversions_total,6795.941762116889,CFS
1989-11-01T00:00:00.000000,south_delta,delta_diversions_total,7501.381251622455,CFS
1983-05-01T00:00:00.000000,north_delta,delta_diversions_total,460.2738259315132,CFS
2004-05-01T00:00:00.000000,south_delta,delta_diversions_total,5106.162268454689,CFS
1957-04-01T00:00:00.000000,south_delta,delta_diversions_total,7956.544613217946,CFS
2002-03-01T00:00:00.000000,north_delta,delta_diversions_total,475.5165693501541,CFS
1973-02-01T00:00:00.000000,north_delta,delta_diversions_total,679.2514103282115,CFS
2006-09-01T00:00:00.000000,north_delta,delta_diversions_total,1101.9348768595478,CFS
1993-03-01T00:00:00.000000,south_delta,delta_diversions_total,9128.917632022982,CFS
1975-03-01T00:00:00.000000,north_delta,delta_diversions_total,618.1721680490876,CFS
1990-07-01T00:00:00.000000,north_delta,delta_diversions_total,1139.7901923253553,CFS
1948-02-01T00:00:00.000000,north_delta,delta_diversions_total,802.8325614228493,CFS
1949-09-01T00:00:00.000000,south_delta,delta_diversions_total,5706.64476024444,CFS
1948-07-01T00:00:00.000000,north_delta,delta_diversions_total,1166.1646208313562,CFS
2019-11-01T00:00:00.000000,south_delta,delta_diversions_total,12392.748447222035,CFS
1979-06-01T00:00:00.000000,south_delta,delta_diversions_total,10873.693342921537,CFS
1945-01-01T00:00:00.000000,north_delta,delta_diversions_total,512.2973428335235,CFS
1947-02-01T00:00:00.000000,south_delta,delta_diversions_total,7568.96856993887,CFS
1957-02-01T00:00:00.000000,north_delta,delta_diversions_total,869.9066247649896,CFS
1991-10-01T00:00:00.000000,south_delta,delta_diversions_total,3351.075523489764,CFS
1957-02-01T00:00:00.000000,south_delta,delta_diversions_total,7719.0941253568235,CFS
1948-05-01T00:00:00.000000,north_delta,delta_diversions_total,531.5322228571872,CFS
1949-02-01T00:00:00.000000,south_delta,delta_diversions_total,7338.560034960326,CFS
1922-11-01T00:00:00.000000,north_delta,delta_diversions_total,465.2147703041305,CFS
2010-10-01T00:00:00.000000,north_delta,delta_diversions_total,661.5121862380537,CFS
1951-05-01T00:00:00.000000,south_delta,delta_diversions_total,7264.148292651799,CFS
1931-11-01T00:00:00.000000,north_delta,delta_diversions_total,444.89306153561324,CFS
1942-02-01T00:00:00.000000,north_delta,delta_diversions_total,793.1902697984003,CFS
2003-11-01T00:00:00.000000,south_delta,delta_diversions_total,8840.821638817752,CFS
1936-02-01T00:00:00.000000,south_delta,delta_diversions_total,6775.274517400847,CFS
1983-06-01T00:00:00.000000,north_delta,delta_diversions_total,974.7589088398627,CFS
1962-06-01T00:00:00.000000,south_delta,delta_diversions_total,7171.935446505754,CFS
1991-09-01T00:00:00.000000,south_delta,delta_diversions_total,3604.4530690895717,CFS
1937-04-01T00:00:00.000000,north_delta,delta_diversions_total,441.70400219263024,CFS
1973-08-01T00:00:00.000000,north_delta,delta_diversions_total,1347.017269161553,CFS
2015-10-01T00:00:00.000000,north_delta,delta_diversions_total,572.3340331832285,CFS
1972-01-01T00:00:00.000000,south_delta,delta_diversions_total,8015.32801694684,CFS
2018-06-01T00:00:00.000000,south_delta,delta_diversions_total,7620.1480520377145,CFS
1972-03-01T00:00:00.000000,north_delta,delta_diversions_total,676.9830810240983,CFS
1942-06-01T00:00:00.000000,north_delta,delta_diversions_total,823.4953344552428,CFS
1955-01-01T00:00:00.000000,north_delta,delta_diversions_total,558.3392802300964,CFS
1951-01-01T00:00:00.000000,north_delta,delta_diversions_total,458.39988638504093,CFS
1977-04-01T00:00:00.000000,north_delta,delta_diversions_total,468.98334963035046,CFS
1986-01-01T00:00:00.000000,north_delta,delta_diversions_total,513.1854261986756,CFS
1969-01-01T00:00:00.000000,south_delta,delta_diversions_total,8193.092708373362,CFS
1948-11-01T00:00:00.000000,south_delta,delta_diversions_total,7023.222460816778,CFS
1975-03-01T00:00:00.000000,south_delta,delta_diversions_total,7715.292772220123,CFS
1998-03-01T00:00:00.000000,north_delta,delta_diversions_total,609.5159304113442,CFS
1942-06-01T00:00:00.000000,south_delta,delta_diversions_total,11672.097170909246,CFS
1992-07-01T00:00:00.000000,south_delta,delta_diversions_total,3547.49460976941,CFS
1986-06-01T00:00:00.000000,north_delta,delta_diversions_total,911.8314726235988,CFS
1953-09-01T00:00:00.000000,south_delta,delta_diversions_total,14081.331284490781,CFS
1944-01-01T00:00:00.000000,south_delta,delta_diversions_total,5734.527504930323,CFS
2007-10-01T00:00:00.000000,north_delta,delta_diversions_total,756.4793712704901,CFS
1953-01-01T00:00:00.000000,north_delta,delta_diversions_total,437.9329870455127,CFS
2002-04-01T00:00:00.000000,north_delta,delta_diversions_total,459.9880406309904,CFS
1935-01-01T00:00:00.000000,south_delta,delta_diversions_total,3780.627877725828,CFS
1969-12-01T00:00:00.000000,north_delta,delta_diversions_total,787.4929689441932,CFS
1932-07-01T00:00:00.000000,north_delta,delta_diversions_total,1201.8670510052598,CFS
1999-10-01T00:00:00.000000,north_delta,delta_diversions_total,746.4398251762863,CFS
1936-12-01T00:00:00.000000,north_delta,delta_diversions_total,793.0956334784852,CFS
2019-07-01T00:00:00.000000,north_delta,delta_diversions_total,1288.126581586095,CFS
2013-10-01T00:00:00.000000,south_delta,delta_diversions_total,7113.978090775926,CFS
1972-02-01T00:00:00.000000,south_delta,delta_diversions_total,7167.824994464807,CFS
2013-12-01T00:00:00.000000,north_delta,delta_diversions_total,724.2262345140157,CFS
1937-01-01T00:00:00.000000,north_delta,delta_diversions_total,633.1205083301438,CFS
2019-09-01T00:00:00.000000,north_delta,delta_diversions_total,1104.2966307368456,CFS
1967-10-01T00:00:00.000000,south_delta,delta_diversions_total,13400.679311970174,CFS
1972-08-01T00:00:00.000000,south_delta,delta_diversions_total,14763.784308480486,CFS
1983-04-01T00:00:00.000000,north_delta,delta_diversions_total,492.8790075135628,CFS
1923-04-01T00:00:00.000000,south_delta,delta_diversions_total,5888.850090562616,CFS
1934-09-01T00:00:00.000000,south_delta,delta_diversions_total,3965.593401720247,CFS
2012-08-01T00:00:00.000000,south_delta,delta_diversions_total,14728.613391048633,CFS
1944-04-01T00:00:00.000000,north_delta,delta_diversions_total,634.9751771781097,CFS
1930-01-01T00:00:00.000000,south_delta,delta_diversions_total,7380.351481087232,CFS
1972-03-01T00:00:00.000000,south_delta,delta_diversions_total,7183.145371586957,CFS
1976-10-01T00:00:00.000000,north_delta,delta_diversions_total,758.8364967944135,CFS
2007-10-01T00:00:00.000000,south_delta,delta_diversions_total,9889.903029187079,CFS
2010-03-01T00:00:00.000000,north_delta,delta_diversions_total,335.91355312581413,CFS
1995-08-01T00:00:00.000000,south_delta,delta_diversions_total,14858.63890486621,CFS
1955-06-01T00:00:00.000000,south_delta,delta_diversions_total,5665.61865922094,CFS
1996-01-01T00:00:00.000000,south_delta,delta_diversions_total,8969.34792869977,CFS
1924-06-01T00:00:00.000000,south_delta,delta_diversions_total,3313.1861776371284,CFS
2006-08-01T00:00:00.000000,south_delta,delta_diversions_total,11665.645735332895,CFS
1989-07-01T00:00:00.000000,north_delta,delta_diversions_total,1079.5604948962964,CFS
1988-01-01T00:00:00.000000,south_delta,delta_diversions_total,7677.840691811034,CFS
1990-01-01T00:00:00.000000,north_delta,delta_diversions_total,700.1907106657198,CFS
2008-08-01T00:00:00.000000,north_delta,delta_diversions_total,1265.442543290421,CFS
1961-08-01T00:00:00.000000,north_delta,delta_diversions_total,1417.6267839980273,CFS
1967-06-01T00:00:00.000000,north_delta,delta_diversions_total,946.8357236495906,CFS
2017-12-01T00:00:00.000000,north_delta,delta_diversions_total,697.5616679272676,CFS
1941-12-01T00:00:00.000000,south_delta,delta_diversions_total,12047.167242112999,CFS
1996-09-01T00:00:00.000000,north_delta,delta_diversions_total,1141.2748026871845,CFS
2012-06-01T00:00:00.000000,south_delta,delta_diversions_total,6183.656673715508,CFS
1960-04-01T00:00:00.000000,south_delta,delta_diversions_total,6775.005567983585,CFS
2018-12-01T00:00:00.000000,south_delta,delta_diversions_total,7865.319846824294,CFS
1988-12-01T00:00:00.000000,north_delta,delta_diversions_total,638.4955395773607,CFS
1993-02-01T00:00:00.000000,south_delta,delta_diversions_total,10991.372744768269,CFS
1954-06-01T00:00:00.000000,south_delta,delta_diversions_total,7107.745620921389,CFS
1932-06-01T00:00:00.000000,south_delta,delta_diversions_total,7232.856000340831,CFS
2020-12-01T00:00:00.000000,north_delta,delta_diversions_total,773.264432188966,CFS
1957-09-01T00:00:00.000000,south_delta,delta_diversions_total,14031.72620718778,CFS
1969-04-01T00:00:00.000000,north_delta,delta_diversions_total,611.9732395822463,CFS
2003-02-01T00:00:00.000000,south_delta,delta_diversions_total,7641.126361399716,CFS
1983-02-01T00:00:00.000000,south_delta,delta_diversions_total,14724.437879403995,CFS
1992-03-01T00:00:00.000000,south_delta,delta_diversions_total,8089.89045989991,CFS
2006-10-01T00:00:00.000000,south_delta,delta_diversions_total,13395.762255235486,CFS
1949-06-01T00:00:00.000000,north_delta,delta_diversions_total,930.5814847633371,CFS
1986-04-01T00:00:00.000000,south_delta,delta_diversions_total,14500.013168151047,CFS
2001-06-01T00:00:00.000000,north_delta,delta_diversions_total,1080.5245797442253,CFS
2016-01-01T00:00:00.000000,south_delta,delta_diversions_total,3255.0651514139763,CFS
1946-06-01T00:00:00.000000,north_delta,delta_diversions_total,836.160503298572,CFS
1993-02-01T00:00:00.000000,north_delta,delta_diversions_total,445.14383357171806,CFS
1983-01-01T00:00:00.000000,south_delta,delta_diversions_total,14999.171705009669,CFS
1978-06-01T00:00:00.000000,north_delta,delta_diversions_total,981.5380402943167,CFS
1987-12-01T00:00:00.000000,north_delta,delta_diversions_total,666.5080355552182,CFS
2011-09-01T00:00:00.000000,north_delta,delta_diversions_total,1067.987241897556,CFS
1939-03-01T00:00:00.000000,north_delta,delta_diversions_total,436.2207555559932,CFS
1933-04-01T00:00:00.000000,south_delta,delta_diversions_total,5126.318976688011,CFS
1996-12-01T00:00:00.000000,south_delta,delta_diversions_total,12569.480062020573,CFS
1991-04-01T00:00:00.000000,north_delta,delta_diversions_total,386.7652776008675,CFS
1998-04-01T00:00:00.000000,south_delta,delta_diversions_total,14293.877382321907,CFS
2008-06-01T00:00:00.000000,south_delta,delta_diversions_total,4701.204374248828,CFS
1988-06-01T00:00:00.000000,south_delta,delta_diversions_total,3613.2705968717723,CFS
1945-02-01T00:00:00.000000,south_delta,delta_diversions_total,7527.502618193055,CFS
1967-07-01T00:00:00.000000,north_delta,delta_diversions_total,1116.389667740004,CFS
2004-02-01T00:00:00.000000,north_delta,delta_diversions_total,835.7253374397043,CFS
1982-07-01T00:00:00.000000,north_delta,delta_diversions_total,1159.0633040617715,CFS
1958-06-01T00:00:00.000000,north_delta,delta_diversions_total,855.0737357006046,CFS
1992-06-01T00:00:00.000000,north_delta,delta_diversions_total,957.5802886030654,CFS
1955-03-01T00:00:00.000000,north_delta,delta_diversions_total,608.0467408165835,CFS
1968-03-01T00:00:00.000000,north_delta,delta_diversions_total,644.6872433318727,CFS
1937-03-01T00:00:00.000000,north_delta,delta_diversions_total,437.8396224141173,CFS
1942-05-01T00:00:00.000000,north_delta,delta_diversions_total,464.53614957622653,CFS
2020-05-01T00:00:00.000000,north_delta,delta_diversions_total,675.7066934521456,CFS
1945-03-01T00:00:00.000000,south_delta,delta_diversions_total,10959.982631976263,CFS
1936-10-01T00:00:00.000000,north_delta,delta_diversions_total,747.6722300564988,CFS
2018-07-01T00:00:00.000000,south_delta,delta_diversions_total,7896.839396273673,CFS
1944-10-01T00:00:00.000000,south_delta,delta_diversions_total,6685.990469383012,CFS
1940-03-01T00:00:00.000000,south_delta,delta_diversions_total,9711.888099983653,CFS
1979-02-01T00:00:00.000000,north_delta,delta_diversions_total,576.4391039554606,CFS
1956-09-01T00:00:00.000000,south_delta,delta_diversions_total,12913.721990324968,CFS
1957-07-01T00:00:00.000000,south_delta,delta_diversions_total,7614.513808162762,CFS
2005-12-01T00:00:00.000000,north_delta,delta_diversions_total,775.5810038862123,CFS
2007-08-01T00:00:00.000000,south_delta,delta_diversions_total,14699.517041913508,CFS
1964-01-01T00:00:00.000000,south_delta,delta_diversions_total,10922.35253791087,CFS
1937-10-01T00:00:00.000000,south_delta,delta_diversions_total,8058.989802848855,CFS
1993-04-01T00:00:00.000000,north_delta,delta_diversions_total,439.5892408456,CFS
2005-02-01T00:00:00.000000,north_delta,delta_diversions_total,677.5938985931073,CFS
2011-07-01T00:00:00.000000,north_delta,delta_diversions_total,1033.337135285289,CFS
1943-01-01T00:00:00.000000,north_delta,delta_diversions_total,590.8189350457848,CFS
2007-02-01T00:00:00.000000,south_delta,delta_diversions_total,7907.159381946017,CFS
1963-07-01T00:00:00.000000,north_delta,delta_diversions_total,1211.7464805646039,CFS
1965-06-01T00:00:00.000000,north_delta,delta_diversions_total,931.3861684586699,CFS
1968-09-01T00:00:00.000000,north_delta,delta_diversions_total,1035.2984409965354,CFS
1938-11-01T00:00:00.000000,south_delta,delta_diversions_total,12303.092916338775,CFS
1951-04-01T00:00:00.000000,north_delta,delta_diversions_total,528.754557212498,CFS
1969-10-01T00:00:00.000000,north_delta,delta_diversions_total,779.9036609474458,CFS
1972-11-01T00:00:00.000000,south_delta,delta_diversions_total,7229.6690664204125,CFS
2010-05-01T00:00:00.000000,south_delta,delta_diversions_total,7102.5538312860135,CFS
2010-07-01T00:00:00.000000,south_delta,delta_diversions_total,9524.305685070347,CFS
1989-02-01T00:00:00.000000,south_delta,delta_diversions_total,7361.937645501613,CFS
1922-06-01T00:00:00.000000,north_delta,delta_diversions_total,882.1144465488667,CFS
2020-01-01T00:00:00.000000,south_delta,delta_diversions_total,9668.276791792863,CFS
1977-07-01T00:00:00.000000,south_delta,delta_diversions_total,3828.941311344227,CFS
1982-11-01T00:00:00.000000,south_delta,delta_diversions_total,12247.080681383091,CFS
1973-10-01T00:00:00.000000,north_delta,delta_diversions_total,687.5049244813636,CFS
1994-11-01T00:00:00.000000,south_delta,delta_diversions_total,5295.321685172902,CFS
2013-03-01T00:00:00.000000,south_delta,delta_diversions_total,7064.906128947893,CFS
1929-03-01T00:00:00.000000,south_delta,delta_diversions_total,5458.1114226271175,CFS
2014-06-01T00:00:00.000000,north_delta,delta_diversions_total,944.6846938640829,CFS
1961-09-01T00:00:00.000000,south_delta,delta_diversions_total,6276.538730315846,CFS
1975-09-01T00:00:00.000000,north_delta,delta_diversions_total,1101.028332353093,CFS
2012-01-01T00:00:00.000000,north_delta,delta_diversions_total,741.060504620409,CFS
1964-03-01T00:00:00.000000,north_delta,delta_diversions_total,763.2079265268867,CFS
1937-06-01T00:00:00.000000,north_delta,delta_diversions_total,1258.4127203684666,CFS
1943-08-01T00:00:00.000000,south_delta,delta_diversions_total,13860.78692907179,CFS
2016-06-01T00:00:00.000000,north_delta,delta_diversions_total,863.8139789723464,CFS
1950-05-01T00:00:00.000000,south_delta,delta_diversions_total,5523.638764611101,CFS
1948-04-01T00:00:00.000000,north_delta,delta_diversions_total,381.91914565213665,CFS
1931-07-01T00:00:00.000000,north_delta,delta_diversions_total,1067.6169973682972,CFS
1957-12-01T00:00:00.000000,south_delta,delta_diversions_total,11013.24183110099,CFS
1929-02-01T00:00:00.000000,south_delta,delta_diversions_total,7346.414641331856,CFS
1922-07-01T00:00:00.000000,north_delta,delta_diversions_total,1202.3441371869214,CFS
1938-06-01T00:00:00.000000,south_delta,delta_diversions_total,13439.964132016028,CFS
1924-09-01T00:00:00.000000,north_delta,delta_diversions_total,1134.9860788184228,CFS
1970-04-01T00:00:00.000000,north_delta,delta_diversions_total,575.4406354787137,CFS
1952-09-01T00:00:00.000000,north_delta,delta_diversions_total,1190.0621666225293,CFS
1996-01-01T00:00:00.000000,north_delta,delta_diversions_total,530.4173944176968,CFS
1970-02-01T00:00:00.000000,south_delta,delta_diversions_total,14616.854009210407,CFS
1929-09-01T00:00:00.000000,north_delta,delta_diversions_total,1231.3253246890656,CFS
1930-06-01T00:00:00.000000,south_delta,delta_diversions_total,4443.574738584566,CFS
2002-01-01T00:00:00.000000,south_delta,delta_diversions_total,8198.453964980683,CFS
1988-01-01T00:00:00.000000,north_delta,delta_diversions_total,457.274130243206,CFS
1952-01-01T00:00:00.000000,south_delta,delta_diversions_total,8762.360071664769,CFS
2017-11-01T00:00:00.000000,south_delta,delta_diversions_total,12582.865996925988,CFS
1995-02-01T00:00:00.000000,south_delta,delta_diversions_total,9000.825128795808,CFS
1949-04-01T00:00:00.000000,north_delta,delta_diversions_total,449.31687260496176,CFS
1974-04-01T00:00:00.000000,north_delta,delta_diversions_total,461.4095673348894,CFS
2000-10-01T00:00:00.000000,south_delta,delta_diversions_total,10881.537427902269,CFS
1936-11-01T00:00:00.000000,north_delta,delta_diversions_total,546.873939739833,CFS
1975-07-01T00:00:00.000000,north_delta,delta_diversions_total,1287.9952809252286,CFS
1970-08-01T00:00:00.000000,south_delta,delta_diversions_total,14557.912690309222,CFS
1928-01-01T00:00:00.000000,south_delta,delta_diversions_total,7080.673585345834,CFS
2008-03-01T00:00:00.000000,south_delta,delta_diversions_total,7509.683143966346,CFS
1938-09-01T00:00:00.000000,south_delta,delta_diversions_total,13487.41937844087,CFS
2013-07-01T00:00:00.000000,south_delta,delta_diversions_total,6920.360154019942,CFS
1977-11-01T00:00:00.000000,south_delta,delta_diversions_total,2635.8453717437874,CFS
1954-02-01T00:00:00.000000,north_delta,delta_diversions_total,873.3227102817178,CFS
2011-09-01T00:00:00.000000,south_delta,delta_diversions_total,14127.374536579642,CFS
1946-12-01T00:00:00.000000,south_delta,delta_diversions_total,8752.6043146025,CFS
1947-11-01T00:00:00.000000,north_delta,delta_diversions_total,386.54361932272434,CFS
1956-01-01T00:00:00.000000,south_delta,delta_diversions_total,14477.11645343334,CFS
1969-12-01T00:00:00.000000,south_delta,delta_diversions_total,12163.732648550602,CFS
1976-10-01T00:00:00.000000,south_delta,delta_diversions_total,6078.601370066435,CFS
1998-10-01T00:00:00.000000,north_delta,delta_diversions_total,678.6024960360215,CFS
1968-11-01T00:00:00.000000,north_delta,delta_diversions_total,483.5998327430242,CFS
1991-01-01T00:00:00.000000,north_delta,delta_diversions_total,576.5913282604495,CFS
1943-10-01T00:00:00.000000,north_delta,delta_diversions_total,787.8655005051698,CFS
2008-02-01T00:00:00.000000,north_delta,delta_diversions_total,478.3587175917108,CFS
1991-08-01T00:00:00.000000,south_delta,delta_diversions_total,4175.948211600997,CFS
2002-07-01T00:00:00.000000,south_delta,delta_diversions_total,7325.5881052696905,CFS
1926-04-01T00:00:00.000000,north_delta,delta_diversions_total,575.2992473587908,CFS
1939-02-01T00:00:00.000000,south_delta,delta_diversions_total,7872.898696902451,CFS
1987-09-01T00:00:00.000000,north_delta,delta_diversions_total,1284.807440185569,CFS
1975-02-01T00:00:00.000000,south_delta,delta_diversions_total,8397.47044445979,CFS
1982-02-01T00:00:00.000000,south_delta,delta_diversions_total,11670.60594906498,CFS
1961-10-01T00:00:00.000000,south_delta,delta_diversions_total,6225.706017802013,CFS
1982-06-01T00:00:00.000000,north_delta,delta_diversions_total,981.0571780199228,CFS
1994-08-01T00:00:00.000000,north_delta,delta_diversions_total,1278.1548670130248,CFS
1949-10-01T00:00:00.000000,south_delta,delta_diversions_total,6696.973466298074,CFS
2014-02-01T00:00:00.000000,south_delta,delta_diversions_total,4590.663056780903,CFS
2017-12-01T00:00:00.000000,south_delta,delta_diversions_total,12926.482343221574,CFS
1957-01-01T00:00:00.000000,south_delta,delta_diversions_total,5186.844620880242,CFS
1947-10-01T00:00:00.000000,north_delta,delta_diversions_total,835.4979665168971,CFS
2011-04-01T00:00:00.000000,north_delta,delta_diversions_total,469.7081417673087,CFS
1928-12-01T00:00:00.000000,south_delta,delta_diversions_total,10585.829000546644,CFS
2014-02-01T00:00:00.000000,north_delta,delta_diversions_total,782.3892938799975,CFS
1937-07-01T00:00:00.000000,south_delta,delta_diversions_total,8852.213249671255,CFS
1968-05-01T00:00:00.000000,north_delta,delta_diversions_total,756.1990973161045,CFS
2011-06-01T00:00:00.000000,south_delta,delta_diversions_total,12124.000464446726,CFS
2018-09-01T00:00:00.000000,south_delta,delta_diversions_total,13158.847630518025,CFS
2013-08-01T00:00:00.000000,north_delta,delta_diversions_total,1287.1598000944205,CFS
1924-12-01T00:00:00.000000,north_delta,delta_diversions_total,660.3912388850356,CFS
1968-08-01T00:00:00.000000,north_delta,delta_diversions_total,1365.8520934706512,CFS
1980-05-01T00:00:00.000000,north_delta,delta_diversions_total,607.5460913614113,CFS
1987-10-01T00:00:00.000000,north_delta,delta_diversions_total,920.4453090731322,CFS
1997-09-01T00:00:00.000000,north_delta,delta_diversions_total,1018.2409445870442,CFS
1962-02-01T00:00:00.000000,south_delta,delta_diversions_total,7501.358980541366,CFS
1942-07-01T00:00:00.000000,south_delta,delta_diversions_total,9671.468912762975,CFS
1942-11-01T00:00:00.000000,south_delta,delta_diversions_total,9067.25256856377,CFS
1928-10-01T00:00:00.000000,north_delta,delta_diversions_total,778.9965718489341,CFS
1965-05-01T00:00:00.000000,north_delta,delta_diversions_total,528.6264606973501,CFS
1983-08-01T00:00:00.000000,south_delta,delta_diversions_total,13780.984212869285,CFS
1950-08-01T00:00:00.000000,south_delta,delta_diversions_total,14466.61809127041,CFS
1959-01-01T00:00:00.000000,north_delta,delta_diversions_total,657.1754436186361,CFS
1980-04-01T00:00:00.000000,south_delta,delta_diversions_total,12638.006019755727,CFS
1980-02-01T00:00:00.000000,north_delta,delta_diversions_total,606.4997444530075,CFS
1930-09-01T00:00:00.000000,north_delta,delta_diversions_total,1097.1596452110925,CFS
1931-01-01T00:00:00.000000,south_delta,delta_diversions_total,2816.573667615328,CFS
1992-05-01T00:00:00.000000,south_delta,delta_diversions_total,3654.976224941197,CFS
2015-03-01T00:00:00.000000,south_delta,delta_diversions_total,7291.679526441847,CFS
1992-11-01T00:00:00.000000,south_delta,delta_diversions_total,3751.2873383485385,CFS
1955-08-01T00:00:00.000000,south_delta,delta_diversions_total,9793.452465222277,CFS
1966-06-01T00:00:00.000000,north_delta,delta_diversions_total,884.3892997867189,CFS
1963-10-01T00:00:00.000000,south_delta,delta_diversions_total,12730.891617413643,CFS
1953-08-01T00:00:00.000000,south_delta,delta_diversions_total,15072.277149782716,CFS
1988-05-01T00:00:00.000000,south_delta,delta_diversions_total,3447.4410055041885,CFS
1940-08-01T00:00:00.000000,south_delta,delta_diversions_total,13572.913763216953,CFS
2019-09-01T00:00:00.000000,south_delta,delta_diversions_total,14257.02490452882,CFS
1998-09-01T00:00:00.000000,south_delta,delta_diversions_total,14368.643506347411,CFS
1955-01-01T00:00:00.000000,south_delta,delta_diversions_total,7730.352961532365,CFS
1935-05-01T00:00:00.000000,north_delta,delta_diversions_total,506.50125148808206,CFS
1998-06-01T00:00:00.000000,north_delta,delta_diversions_total,520.140865397361,CFS
1923-11-01T00:00:00.000000,north_delta,delta_diversions_total,514.7337128424616,CFS
1925-08-01T00:00:00.000000,north_delta,delta_diversions_total,1292.8415755839756,CFS
1962-01-01T00:00:00.000000,north_delta,delta_diversions_total,590.7150444774732,CFS
1990-11-01T00:00:00.000000,south_delta,delta_diversions_total,4302.2926675135495,CFS
2004-02-01T00:00:00.000000,south_delta,delta_diversions_total,7807.7010429662505,CFS
1924-12-01T00:00:00.000000,south_delta,delta_diversions_total,5062.800177775903,CFS
2014-12-01T00:00:00.000000,north_delta,delta_diversions_total,678.7900932530147,CFS
1938-09-01T00:00:00.000000,north_delta,delta_diversions_total,1138.468754482956,CFS
1931-09-01T00:00:00.000000,north_delta,delta_diversions_total,943.5256182727298,CFS
1978-02-01T00:00:00.000000,south_delta,delta_diversions_total,10540.169753013985,CFS
1936-11-01T00:00:00.000000,south_delta,delta_diversions_total,7207.379121105388,CFS
2001-08-01T00:00:00.000000,north_delta,delta_diversions_total,1306.830834154279,CFS
1996-03-01T00:00:00.000000,north_delta,delta_diversions_total,585.6825437491075,CFS
2019-12-01T00:00:00.000000,north_delta,delta_diversions_total,821.6513598898371,CFS
2013-04-01T00:00:00.000000,north_delta,delta_diversions_total,608.0565631508323,CFS
1993-07-01T00:00:00.000000,north_delta,delta_diversions_total,1176.6026854127972,CFS
1955-04-01T00:00:00.000000,north_delta,delta_diversions_total,543.5387644474692,CFS
1979-02-01T00:00:00.000000,south_delta,delta_diversions_total,10247.228007976562,CFS
1952-05-01T00:00:00.000000,north_delta,delta_diversions_total,613.460847029505,CFS
1947-02-01T00:00:00.000000,north_delta,delta_diversions_total,912.8696160087572,CFS
1971-03-01T00:00:00.000000,north_delta,delta_diversions_total,672.386660626838,CFS
1943-04-01T00:00:00.000000,north_delta,delta_diversions_total,530.9390056514922,CFS
1926-03-01T00:00:00.000000,north_delta,delta_diversions_total,425.5530687155476,CFS
1993-09-01T00:00:00.000000,north_delta,delta_diversions_total,1086.640959750472,CFS
1967-08-01T00:00:00.000000,south_delta,delta_diversions_total,12398.265119688416,CFS
1997-06-01T00:00:00.000000,south_delta,delta_diversions_total,8303.293013296108,CFS
1968-03-01T00:00:00.000000,south_delta,delta_diversions_total,8465.58614350147,CFS
1958-03-01T00:00:00.000000,south_delta,delta_diversions_total,9677.54056872078,CFS
1942-08-01T00:00:00.000000,north_delta,delta_diversions_total,1363.0398466518918,CFS
2010-02-01T00:00:00.000000,north_delta,delta_diversions_total,516.3091554451775,CFS
